date_key,date,year,quarter,quarter_label,month_num,month_name,month_label,month_sort_key,day,day_of_week_num,day_name,is_weekend
20091019,2009-10-19,2009,4,Q4 2009,10,October,Oct 2009,200910,19,0,Monday,False
20091020,2009-10-20,2009,4,Q4 2009,10,October,Oct 2009,200910,20,1,Tuesday,False
20091021,2009-10-21,2009,4,Q4 2009,10,October,Oct 2009,200910,21,2,Wednesday,False
20091022,2009-10-22,2009,4,Q4 2009,10,October,Oct 2009,200910,22,3,Thursday,False
20091023,2009-10-23,2009,4,Q4 2009,10,October,Oct 2009,200910,23,4,Friday,False
20091024,2009-10-24,2009,4,Q4 2009,10,October,Oct 2009,200910,24,5,Saturday,True
20091025,2009-10-25,2009,4,Q4 2009,10,October,Oct 2009,200910,25,6,Sunday,True
20091026,2009-10-26,2009,4,Q4 2009,10,October,Oct 2009,200910,26,0,Monday,False
20091027,2009-10-27,2009,4,Q4 2009,10,October,Oct 2009,200910,27,1,Tuesday,False
20091028,2009-10-28,2009,4,Q4 2009,10,October,Oct 2009,200910,28,2,Wednesday,False
20091029,2009-10-29,2009,4,Q4 2009,10,October,Oct 2009,200910,29,3,Thursday,False
20091030,2009-10-30,2009,4,Q4 2009,10,October,Oct 2009,200910,30,4,Friday,False
20091031,2009-10-31,2009,4,Q4 2009,10,October,Oct 2009,200910,31,5,Saturday,True
20091101,2009-11-01,2009,4,Q4 2009,11,November,Nov 2009,200911,1,6,Sunday,True
20091102,2009-11-02,2009,4,Q4 2009,11,November,Nov 2009,200911,2,0,Monday,False
20091103,2009-11-03,2009,4,Q4 2009,11,November,Nov 2009,200911,3,1,Tuesday,False
20091104,2009-11-04,2009,4,Q4 2009,11,November,Nov 2009,200911,4,2,Wednesday,False
20091105,2009-11-05,2009,4,Q4 2009,11,November,Nov 2009,200911,5,3,Thursday,False
20091106,2009-11-06,2009,4,Q4 2009,11,November,Nov 2009,200911,6,4,Friday,False
20091107,2009-11-07,2009,4,Q4 2009,11,November,Nov 2009,200911,7,5,Saturday,True
20091108,2009-11-08,2009,4,Q4 2009,11,November,Nov 2009,200911,8,6,Sunday,True
20091109,2009-11-09,2009,4,Q4 2009,11,November,Nov 2009,200911,9,0,Monday,False
20091110,2009-11-10,2009,4,Q4 2009,11,November,Nov 2009,200911,10,1,Tuesday,False
20091111,2009-11-11,2009,4,Q4 2009,11,November,Nov 2009,200911,11,2,Wednesday,False
20091112,2009-11-12,2009,4,Q4 2009,11,November,Nov 2009,200911,12,3,Thursday,False
20091113,2009-11-13,2009,4,Q4 2009,11,November,Nov 2009,200911,13,4,Friday,False
20091114,2009-11-14,2009,4,Q4 2009,11,November,Nov 2009,200911,14,5,Saturday,True
20091115,2009-11-15,2009,4,Q4 2009,11,November,Nov 2009,200911,15,6,Sunday,True
20091116,2009-11-16,2009,4,Q4 2009,11,November,Nov 2009,200911,16,0,Monday,False
20091117,2009-11-17,2009,4,Q4 2009,11,November,Nov 2009,200911,17,1,Tuesday,False
20091118,2009-11-18,2009,4,Q4 2009,11,November,Nov 2009,200911,18,2,Wednesday,False
20091119,2009-11-19,2009,4,Q4 2009,11,November,Nov 2009,200911,19,3,Thursday,False
20091120,2009-11-20,2009,4,Q4 2009,11,November,Nov 2009,200911,20,4,Friday,False
20091121,2009-11-21,2009,4,Q4 2009,11,November,Nov 2009,200911,21,5,Saturday,True
20091122,2009-11-22,2009,4,Q4 2009,11,November,Nov 2009,200911,22,6,Sunday,True
20091123,2009-11-23,2009,4,Q4 2009,11,November,Nov 2009,200911,23,0,Monday,False
20091124,2009-11-24,2009,4,Q4 2009,11,November,Nov 2009,200911,24,1,Tuesday,False
20091125,2009-11-25,2009,4,Q4 2009,11,November,Nov 2009,200911,25,2,Wednesday,False
20091126,2009-11-26,2009,4,Q4 2009,11,November,Nov 2009,200911,26,3,Thursday,False
20091127,2009-11-27,2009,4,Q4 2009,11,November,Nov 2009,200911,27,4,Friday,False
20091128,2009-11-28,2009,4,Q4 2009,11,November,Nov 2009,200911,28,5,Saturday,True
20091129,2009-11-29,2009,4,Q4 2009,11,November,Nov 2009,200911,29,6,Sunday,True
20091130,2009-11-30,2009,4,Q4 2009,11,November,Nov 2009,200911,30,0,Monday,False
20091201,2009-12-01,2009,4,Q4 2009,12,December,Dec 2009,200912,1,1,Tuesday,False
20091202,2009-12-02,2009,4,Q4 2009,12,December,Dec 2009,200912,2,2,Wednesday,False
20091203,2009-12-03,2009,4,Q4 2009,12,December,Dec 2009,200912,3,3,Thursday,False
20091204,2009-12-04,2009,4,Q4 2009,12,December,Dec 2009,200912,4,4,Friday,False
20091205,2009-12-05,2009,4,Q4 2009,12,December,Dec 2009,200912,5,5,Saturday,True
20091206,2009-12-06,2009,4,Q4 2009,12,December,Dec 2009,200912,6,6,Sunday,True
20091207,2009-12-07,2009,4,Q4 2009,12,December,Dec 2009,200912,7,0,Monday,False
20091208,2009-12-08,2009,4,Q4 2009,12,December,Dec 2009,200912,8,1,Tuesday,False
20091209,2009-12-09,2009,4,Q4 2009,12,December,Dec 2009,200912,9,2,Wednesday,False
20091210,2009-12-10,2009,4,Q4 2009,12,December,Dec 2009,200912,10,3,Thursday,False
20091211,2009-12-11,2009,4,Q4 2009,12,December,Dec 2009,200912,11,4,Friday,False
20091212,2009-12-12,2009,4,Q4 2009,12,December,Dec 2009,200912,12,5,Saturday,True
20091213,2009-12-13,2009,4,Q4 2009,12,December,Dec 2009,200912,13,6,Sunday,True
20091214,2009-12-14,2009,4,Q4 2009,12,December,Dec 2009,200912,14,0,Monday,False
20091215,2009-12-15,2009,4,Q4 2009,12,December,Dec 2009,200912,15,1,Tuesday,False
20091216,2009-12-16,2009,4,Q4 2009,12,December,Dec 2009,200912,16,2,Wednesday,False
20091217,2009-12-17,2009,4,Q4 2009,12,December,Dec 2009,200912,17,3,Thursday,False
20091218,2009-12-18,2009,4,Q4 2009,12,December,Dec 2009,200912,18,4,Friday,False
20091219,2009-12-19,2009,4,Q4 2009,12,December,Dec 2009,200912,19,5,Saturday,True
20091220,2009-12-20,2009,4,Q4 2009,12,December,Dec 2009,200912,20,6,Sunday,True
20091221,2009-12-21,2009,4,Q4 2009,12,December,Dec 2009,200912,21,0,Monday,False
20091222,2009-12-22,2009,4,Q4 2009,12,December,Dec 2009,200912,22,1,Tuesday,False
20091223,2009-12-23,2009,4,Q4 2009,12,December,Dec 2009,200912,23,2,Wednesday,False
20091224,2009-12-24,2009,4,Q4 2009,12,December,Dec 2009,200912,24,3,Thursday,False
20091225,2009-12-25,2009,4,Q4 2009,12,December,Dec 2009,200912,25,4,Friday,False
20091226,2009-12-26,2009,4,Q4 2009,12,December,Dec 2009,200912,26,5,Saturday,True
20091227,2009-12-27,2009,4,Q4 2009,12,December,Dec 2009,200912,27,6,Sunday,True
20091228,2009-12-28,2009,4,Q4 2009,12,December,Dec 2009,200912,28,0,Monday,False
20091229,2009-12-29,2009,4,Q4 2009,12,December,Dec 2009,200912,29,1,Tuesday,False
20091230,2009-12-30,2009,4,Q4 2009,12,December,Dec 2009,200912,30,2,Wednesday,False
20091231,2009-12-31,2009,4,Q4 2009,12,December,Dec 2009,200912,31,3,Thursday,False
20100101,2010-01-01,2010,1,Q1 2010,1,January,Jan 2010,201001,1,4,Friday,False
20100102,2010-01-02,2010,1,Q1 2010,1,January,Jan 2010,201001,2,5,Saturday,True
20100103,2010-01-03,2010,1,Q1 2010,1,January,Jan 2010,201001,3,6,Sunday,True
20100104,2010-01-04,2010,1,Q1 2010,1,January,Jan 2010,201001,4,0,Monday,False
20100105,2010-01-05,2010,1,Q1 2010,1,January,Jan 2010,201001,5,1,Tuesday,False
20100106,2010-01-06,2010,1,Q1 2010,1,January,Jan 2010,201001,6,2,Wednesday,False
20100107,2010-01-07,2010,1,Q1 2010,1,January,Jan 2010,201001,7,3,Thursday,False
20100108,2010-01-08,2010,1,Q1 2010,1,January,Jan 2010,201001,8,4,Friday,False
20100109,2010-01-09,2010,1,Q1 2010,1,January,Jan 2010,201001,9,5,Saturday,True
20100110,2010-01-10,2010,1,Q1 2010,1,January,Jan 2010,201001,10,6,Sunday,True
20100111,2010-01-11,2010,1,Q1 2010,1,January,Jan 2010,201001,11,0,Monday,False
20100112,2010-01-12,2010,1,Q1 2010,1,January,Jan 2010,201001,12,1,Tuesday,False
20100113,2010-01-13,2010,1,Q1 2010,1,January,Jan 2010,201001,13,2,Wednesday,False
20100114,2010-01-14,2010,1,Q1 2010,1,January,Jan 2010,201001,14,3,Thursday,False
20100115,2010-01-15,2010,1,Q1 2010,1,January,Jan 2010,201001,15,4,Friday,False
20100116,2010-01-16,2010,1,Q1 2010,1,January,Jan 2010,201001,16,5,Saturday,True
20100117,2010-01-17,2010,1,Q1 2010,1,January,Jan 2010,201001,17,6,Sunday,True
20100118,2010-01-18,2010,1,Q1 2010,1,January,Jan 2010,201001,18,0,Monday,False
20100119,2010-01-19,2010,1,Q1 2010,1,January,Jan 2010,201001,19,1,Tuesday,False
20100120,2010-01-20,2010,1,Q1 2010,1,January,Jan 2010,201001,20,2,Wednesday,False
20100121,2010-01-21,2010,1,Q1 2010,1,January,Jan 2010,201001,21,3,Thursday,False
20100122,2010-01-22,2010,1,Q1 2010,1,January,Jan 2010,201001,22,4,Friday,False
20100123,2010-01-23,2010,1,Q1 2010,1,January,Jan 2010,201001,23,5,Saturday,True
20100124,2010-01-24,2010,1,Q1 2010,1,January,Jan 2010,201001,24,6,Sunday,True
20100125,2010-01-25,2010,1,Q1 2010,1,January,Jan 2010,201001,25,0,Monday,False
20100126,2010-01-26,2010,1,Q1 2010,1,January,Jan 2010,201001,26,1,Tuesday,False
20100127,2010-01-27,2010,1,Q1 2010,1,January,Jan 2010,201001,27,2,Wednesday,False
20100128,2010-01-28,2010,1,Q1 2010,1,January,Jan 2010,201001,28,3,Thursday,False
20100129,2010-01-29,2010,1,Q1 2010,1,January,Jan 2010,201001,29,4,Friday,False
20100130,2010-01-30,2010,1,Q1 2010,1,January,Jan 2010,201001,30,5,Saturday,True
20100131,2010-01-31,2010,1,Q1 2010,1,January,Jan 2010,201001,31,6,Sunday,True
20100201,2010-02-01,2010,1,Q1 2010,2,February,Feb 2010,201002,1,0,Monday,False
20100202,2010-02-02,2010,1,Q1 2010,2,February,Feb 2010,201002,2,1,Tuesday,False
20100203,2010-02-03,2010,1,Q1 2010,2,February,Feb 2010,201002,3,2,Wednesday,False
20100204,2010-02-04,2010,1,Q1 2010,2,February,Feb 2010,201002,4,3,Thursday,False
20100205,2010-02-05,2010,1,Q1 2010,2,February,Feb 2010,201002,5,4,Friday,False
20100206,2010-02-06,2010,1,Q1 2010,2,February,Feb 2010,201002,6,5,Saturday,True
20100207,2010-02-07,2010,1,Q1 2010,2,February,Feb 2010,201002,7,6,Sunday,True
20100208,2010-02-08,2010,1,Q1 2010,2,February,Feb 2010,201002,8,0,Monday,False
20100209,2010-02-09,2010,1,Q1 2010,2,February,Feb 2010,201002,9,1,Tuesday,False
20100210,2010-02-10,2010,1,Q1 2010,2,February,Feb 2010,201002,10,2,Wednesday,False
20100211,2010-02-11,2010,1,Q1 2010,2,February,Feb 2010,201002,11,3,Thursday,False
20100212,2010-02-12,2010,1,Q1 2010,2,February,Feb 2010,201002,12,4,Friday,False
20100213,2010-02-13,2010,1,Q1 2010,2,February,Feb 2010,201002,13,5,Saturday,True
20100214,2010-02-14,2010,1,Q1 2010,2,February,Feb 2010,201002,14,6,Sunday,True
20100215,2010-02-15,2010,1,Q1 2010,2,February,Feb 2010,201002,15,0,Monday,False
20100216,2010-02-16,2010,1,Q1 2010,2,February,Feb 2010,201002,16,1,Tuesday,False
20100217,2010-02-17,2010,1,Q1 2010,2,February,Feb 2010,201002,17,2,Wednesday,False
20100218,2010-02-18,2010,1,Q1 2010,2,February,Feb 2010,201002,18,3,Thursday,False
20100219,2010-02-19,2010,1,Q1 2010,2,February,Feb 2010,201002,19,4,Friday,False
20100220,2010-02-20,2010,1,Q1 2010,2,February,Feb 2010,201002,20,5,Saturday,True
20100221,2010-02-21,2010,1,Q1 2010,2,February,Feb 2010,201002,21,6,Sunday,True
20100222,2010-02-22,2010,1,Q1 2010,2,February,Feb 2010,201002,22,0,Monday,False
20100223,2010-02-23,2010,1,Q1 2010,2,February,Feb 2010,201002,23,1,Tuesday,False
20100224,2010-02-24,2010,1,Q1 2010,2,February,Feb 2010,201002,24,2,Wednesday,False
20100225,2010-02-25,2010,1,Q1 2010,2,February,Feb 2010,201002,25,3,Thursday,False
20100226,2010-02-26,2010,1,Q1 2010,2,February,Feb 2010,201002,26,4,Friday,False
20100227,2010-02-27,2010,1,Q1 2010,2,February,Feb 2010,201002,27,5,Saturday,True
20100228,2010-02-28,2010,1,Q1 2010,2,February,Feb 2010,201002,28,6,Sunday,True
20100301,2010-03-01,2010,1,Q1 2010,3,March,Mar 2010,201003,1,0,Monday,False
20100302,2010-03-02,2010,1,Q1 2010,3,March,Mar 2010,201003,2,1,Tuesday,False
20100303,2010-03-03,2010,1,Q1 2010,3,March,Mar 2010,201003,3,2,Wednesday,False
20100304,2010-03-04,2010,1,Q1 2010,3,March,Mar 2010,201003,4,3,Thursday,False
20100305,2010-03-05,2010,1,Q1 2010,3,March,Mar 2010,201003,5,4,Friday,False
20100306,2010-03-06,2010,1,Q1 2010,3,March,Mar 2010,201003,6,5,Saturday,True
20100307,2010-03-07,2010,1,Q1 2010,3,March,Mar 2010,201003,7,6,Sunday,True
20100308,2010-03-08,2010,1,Q1 2010,3,March,Mar 2010,201003,8,0,Monday,False
20100309,2010-03-09,2010,1,Q1 2010,3,March,Mar 2010,201003,9,1,Tuesday,False
20100310,2010-03-10,2010,1,Q1 2010,3,March,Mar 2010,201003,10,2,Wednesday,False
20100311,2010-03-11,2010,1,Q1 2010,3,March,Mar 2010,201003,11,3,Thursday,False
20100312,2010-03-12,2010,1,Q1 2010,3,March,Mar 2010,201003,12,4,Friday,False
20100313,2010-03-13,2010,1,Q1 2010,3,March,Mar 2010,201003,13,5,Saturday,True
20100314,2010-03-14,2010,1,Q1 2010,3,March,Mar 2010,201003,14,6,Sunday,True
20100315,2010-03-15,2010,1,Q1 2010,3,March,Mar 2010,201003,15,0,Monday,False
20100316,2010-03-16,2010,1,Q1 2010,3,March,Mar 2010,201003,16,1,Tuesday,False
20100317,2010-03-17,2010,1,Q1 2010,3,March,Mar 2010,201003,17,2,Wednesday,False
20100318,2010-03-18,2010,1,Q1 2010,3,March,Mar 2010,201003,18,3,Thursday,False
20100319,2010-03-19,2010,1,Q1 2010,3,March,Mar 2010,201003,19,4,Friday,False
20100320,2010-03-20,2010,1,Q1 2010,3,March,Mar 2010,201003,20,5,Saturday,True
20100321,2010-03-21,2010,1,Q1 2010,3,March,Mar 2010,201003,21,6,Sunday,True
20100322,2010-03-22,2010,1,Q1 2010,3,March,Mar 2010,201003,22,0,Monday,False
20100323,2010-03-23,2010,1,Q1 2010,3,March,Mar 2010,201003,23,1,Tuesday,False
20100324,2010-03-24,2010,1,Q1 2010,3,March,Mar 2010,201003,24,2,Wednesday,False
20100325,2010-03-25,2010,1,Q1 2010,3,March,Mar 2010,201003,25,3,Thursday,False
20100326,2010-03-26,2010,1,Q1 2010,3,March,Mar 2010,201003,26,4,Friday,False
20100327,2010-03-27,2010,1,Q1 2010,3,March,Mar 2010,201003,27,5,Saturday,True
20100328,2010-03-28,2010,1,Q1 2010,3,March,Mar 2010,201003,28,6,Sunday,True
20100329,2010-03-29,2010,1,Q1 2010,3,March,Mar 2010,201003,29,0,Monday,False
20100330,2010-03-30,2010,1,Q1 2010,3,March,Mar 2010,201003,30,1,Tuesday,False
20100331,2010-03-31,2010,1,Q1 2010,3,March,Mar 2010,201003,31,2,Wednesday,False
20100401,2010-04-01,2010,2,Q2 2010,4,April,Apr 2010,201004,1,3,Thursday,False
20100402,2010-04-02,2010,2,Q2 2010,4,April,Apr 2010,201004,2,4,Friday,False
20100403,2010-04-03,2010,2,Q2 2010,4,April,Apr 2010,201004,3,5,Saturday,True
20100404,2010-04-04,2010,2,Q2 2010,4,April,Apr 2010,201004,4,6,Sunday,True
20100405,2010-04-05,2010,2,Q2 2010,4,April,Apr 2010,201004,5,0,Monday,False
20100406,2010-04-06,2010,2,Q2 2010,4,April,Apr 2010,201004,6,1,Tuesday,False
20100407,2010-04-07,2010,2,Q2 2010,4,April,Apr 2010,201004,7,2,Wednesday,False
20100408,2010-04-08,2010,2,Q2 2010,4,April,Apr 2010,201004,8,3,Thursday,False
20100409,2010-04-09,2010,2,Q2 2010,4,April,Apr 2010,201004,9,4,Friday,False
20100410,2010-04-10,2010,2,Q2 2010,4,April,Apr 2010,201004,10,5,Saturday,True
20100411,2010-04-11,2010,2,Q2 2010,4,April,Apr 2010,201004,11,6,Sunday,True
20100412,2010-04-12,2010,2,Q2 2010,4,April,Apr 2010,201004,12,0,Monday,False
20100413,2010-04-13,2010,2,Q2 2010,4,April,Apr 2010,201004,13,1,Tuesday,False
20100414,2010-04-14,2010,2,Q2 2010,4,April,Apr 2010,201004,14,2,Wednesday,False
20100415,2010-04-15,2010,2,Q2 2010,4,April,Apr 2010,201004,15,3,Thursday,False
20100416,2010-04-16,2010,2,Q2 2010,4,April,Apr 2010,201004,16,4,Friday,False
20100417,2010-04-17,2010,2,Q2 2010,4,April,Apr 2010,201004,17,5,Saturday,True
20100418,2010-04-18,2010,2,Q2 2010,4,April,Apr 2010,201004,18,6,Sunday,True
20100419,2010-04-19,2010,2,Q2 2010,4,April,Apr 2010,201004,19,0,Monday,False
20100420,2010-04-20,2010,2,Q2 2010,4,April,Apr 2010,201004,20,1,Tuesday,False
20100421,2010-04-21,2010,2,Q2 2010,4,April,Apr 2010,201004,21,2,Wednesday,False
20100422,2010-04-22,2010,2,Q2 2010,4,April,Apr 2010,201004,22,3,Thursday,False
20100423,2010-04-23,2010,2,Q2 2010,4,April,Apr 2010,201004,23,4,Friday,False
20100424,2010-04-24,2010,2,Q2 2010,4,April,Apr 2010,201004,24,5,Saturday,True
20100425,2010-04-25,2010,2,Q2 2010,4,April,Apr 2010,201004,25,6,Sunday,True
20100426,2010-04-26,2010,2,Q2 2010,4,April,Apr 2010,201004,26,0,Monday,False
20100427,2010-04-27,2010,2,Q2 2010,4,April,Apr 2010,201004,27,1,Tuesday,False
20100428,2010-04-28,2010,2,Q2 2010,4,April,Apr 2010,201004,28,2,Wednesday,False
20100429,2010-04-29,2010,2,Q2 2010,4,April,Apr 2010,201004,29,3,Thursday,False
20100430,2010-04-30,2010,2,Q2 2010,4,April,Apr 2010,201004,30,4,Friday,False
20100501,2010-05-01,2010,2,Q2 2010,5,May,May 2010,201005,1,5,Saturday,True
20100502,2010-05-02,2010,2,Q2 2010,5,May,May 2010,201005,2,6,Sunday,True
20100503,2010-05-03,2010,2,Q2 2010,5,May,May 2010,201005,3,0,Monday,False
20100504,2010-05-04,2010,2,Q2 2010,5,May,May 2010,201005,4,1,Tuesday,False
20100505,2010-05-05,2010,2,Q2 2010,5,May,May 2010,201005,5,2,Wednesday,False
20100506,2010-05-06,2010,2,Q2 2010,5,May,May 2010,201005,6,3,Thursday,False
20100507,2010-05-07,2010,2,Q2 2010,5,May,May 2010,201005,7,4,Friday,False
20100508,2010-05-08,2010,2,Q2 2010,5,May,May 2010,201005,8,5,Saturday,True
20100509,2010-05-09,2010,2,Q2 2010,5,May,May 2010,201005,9,6,Sunday,True
20100510,2010-05-10,2010,2,Q2 2010,5,May,May 2010,201005,10,0,Monday,False
20100511,2010-05-11,2010,2,Q2 2010,5,May,May 2010,201005,11,1,Tuesday,False
20100512,2010-05-12,2010,2,Q2 2010,5,May,May 2010,201005,12,2,Wednesday,False
20100513,2010-05-13,2010,2,Q2 2010,5,May,May 2010,201005,13,3,Thursday,False
20100514,2010-05-14,2010,2,Q2 2010,5,May,May 2010,201005,14,4,Friday,False
20100515,2010-05-15,2010,2,Q2 2010,5,May,May 2010,201005,15,5,Saturday,True
20100516,2010-05-16,2010,2,Q2 2010,5,May,May 2010,201005,16,6,Sunday,True
20100517,2010-05-17,2010,2,Q2 2010,5,May,May 2010,201005,17,0,Monday,False
20100518,2010-05-18,2010,2,Q2 2010,5,May,May 2010,201005,18,1,Tuesday,False
20100519,2010-05-19,2010,2,Q2 2010,5,May,May 2010,201005,19,2,Wednesday,False
20100520,2010-05-20,2010,2,Q2 2010,5,May,May 2010,201005,20,3,Thursday,False
20100521,2010-05-21,2010,2,Q2 2010,5,May,May 2010,201005,21,4,Friday,False
20100522,2010-05-22,2010,2,Q2 2010,5,May,May 2010,201005,22,5,Saturday,True
20100523,2010-05-23,2010,2,Q2 2010,5,May,May 2010,201005,23,6,Sunday,True
20100524,2010-05-24,2010,2,Q2 2010,5,May,May 2010,201005,24,0,Monday,False
20100525,2010-05-25,2010,2,Q2 2010,5,May,May 2010,201005,25,1,Tuesday,False
20100526,2010-05-26,2010,2,Q2 2010,5,May,May 2010,201005,26,2,Wednesday,False
20100527,2010-05-27,2010,2,Q2 2010,5,May,May 2010,201005,27,3,Thursday,False
20100528,2010-05-28,2010,2,Q2 2010,5,May,May 2010,201005,28,4,Friday,False
20100529,2010-05-29,2010,2,Q2 2010,5,May,May 2010,201005,29,5,Saturday,True
20100530,2010-05-30,2010,2,Q2 2010,5,May,May 2010,201005,30,6,Sunday,True
20100531,2010-05-31,2010,2,Q2 2010,5,May,May 2010,201005,31,0,Monday,False
20100601,2010-06-01,2010,2,Q2 2010,6,June,Jun 2010,201006,1,1,Tuesday,False
20100602,2010-06-02,2010,2,Q2 2010,6,June,Jun 2010,201006,2,2,Wednesday,False
20100603,2010-06-03,2010,2,Q2 2010,6,June,Jun 2010,201006,3,3,Thursday,False
20100604,2010-06-04,2010,2,Q2 2010,6,June,Jun 2010,201006,4,4,Friday,False
20100605,2010-06-05,2010,2,Q2 2010,6,June,Jun 2010,201006,5,5,Saturday,True
20100606,2010-06-06,2010,2,Q2 2010,6,June,Jun 2010,201006,6,6,Sunday,True
20100607,2010-06-07,2010,2,Q2 2010,6,June,Jun 2010,201006,7,0,Monday,False
20100608,2010-06-08,2010,2,Q2 2010,6,June,Jun 2010,201006,8,1,Tuesday,False
20100609,2010-06-09,2010,2,Q2 2010,6,June,Jun 2010,201006,9,2,Wednesday,False
20100610,2010-06-10,2010,2,Q2 2010,6,June,Jun 2010,201006,10,3,Thursday,False
20100611,2010-06-11,2010,2,Q2 2010,6,June,Jun 2010,201006,11,4,Friday,False
20100612,2010-06-12,2010,2,Q2 2010,6,June,Jun 2010,201006,12,5,Saturday,True
20100613,2010-06-13,2010,2,Q2 2010,6,June,Jun 2010,201006,13,6,Sunday,True
20100614,2010-06-14,2010,2,Q2 2010,6,June,Jun 2010,201006,14,0,Monday,False
20100615,2010-06-15,2010,2,Q2 2010,6,June,Jun 2010,201006,15,1,Tuesday,False
20100616,2010-06-16,2010,2,Q2 2010,6,June,Jun 2010,201006,16,2,Wednesday,False
20100617,2010-06-17,2010,2,Q2 2010,6,June,Jun 2010,201006,17,3,Thursday,False
20100618,2010-06-18,2010,2,Q2 2010,6,June,Jun 2010,201006,18,4,Friday,False
20100619,2010-06-19,2010,2,Q2 2010,6,June,Jun 2010,201006,19,5,Saturday,True
20100620,2010-06-20,2010,2,Q2 2010,6,June,Jun 2010,201006,20,6,Sunday,True
20100621,2010-06-21,2010,2,Q2 2010,6,June,Jun 2010,201006,21,0,Monday,False
20100622,2010-06-22,2010,2,Q2 2010,6,June,Jun 2010,201006,22,1,Tuesday,False
20100623,2010-06-23,2010,2,Q2 2010,6,June,Jun 2010,201006,23,2,Wednesday,False
20100624,2010-06-24,2010,2,Q2 2010,6,June,Jun 2010,201006,24,3,Thursday,False
20100625,2010-06-25,2010,2,Q2 2010,6,June,Jun 2010,201006,25,4,Friday,False
20100626,2010-06-26,2010,2,Q2 2010,6,June,Jun 2010,201006,26,5,Saturday,True
20100627,2010-06-27,2010,2,Q2 2010,6,June,Jun 2010,201006,27,6,Sunday,True
20100628,2010-06-28,2010,2,Q2 2010,6,June,Jun 2010,201006,28,0,Monday,False
20100629,2010-06-29,2010,2,Q2 2010,6,June,Jun 2010,201006,29,1,Tuesday,False
20100630,2010-06-30,2010,2,Q2 2010,6,June,Jun 2010,201006,30,2,Wednesday,False
20100701,2010-07-01,2010,3,Q3 2010,7,July,Jul 2010,201007,1,3,Thursday,False
20100702,2010-07-02,2010,3,Q3 2010,7,July,Jul 2010,201007,2,4,Friday,False
20100703,2010-07-03,2010,3,Q3 2010,7,July,Jul 2010,201007,3,5,Saturday,True
20100704,2010-07-04,2010,3,Q3 2010,7,July,Jul 2010,201007,4,6,Sunday,True
20100705,2010-07-05,2010,3,Q3 2010,7,July,Jul 2010,201007,5,0,Monday,False
20100706,2010-07-06,2010,3,Q3 2010,7,July,Jul 2010,201007,6,1,Tuesday,False
20100707,2010-07-07,2010,3,Q3 2010,7,July,Jul 2010,201007,7,2,Wednesday,False
20100708,2010-07-08,2010,3,Q3 2010,7,July,Jul 2010,201007,8,3,Thursday,False
20100709,2010-07-09,2010,3,Q3 2010,7,July,Jul 2010,201007,9,4,Friday,False
20100710,2010-07-10,2010,3,Q3 2010,7,July,Jul 2010,201007,10,5,Saturday,True
20100711,2010-07-11,2010,3,Q3 2010,7,July,Jul 2010,201007,11,6,Sunday,True
20100712,2010-07-12,2010,3,Q3 2010,7,July,Jul 2010,201007,12,0,Monday,False
20100713,2010-07-13,2010,3,Q3 2010,7,July,Jul 2010,201007,13,1,Tuesday,False
20100714,2010-07-14,2010,3,Q3 2010,7,July,Jul 2010,201007,14,2,Wednesday,False
20100715,2010-07-15,2010,3,Q3 2010,7,July,Jul 2010,201007,15,3,Thursday,False
20100716,2010-07-16,2010,3,Q3 2010,7,July,Jul 2010,201007,16,4,Friday,False
20100717,2010-07-17,2010,3,Q3 2010,7,July,Jul 2010,201007,17,5,Saturday,True
20100718,2010-07-18,2010,3,Q3 2010,7,July,Jul 2010,201007,18,6,Sunday,True
20100719,2010-07-19,2010,3,Q3 2010,7,July,Jul 2010,201007,19,0,Monday,False
20100720,2010-07-20,2010,3,Q3 2010,7,July,Jul 2010,201007,20,1,Tuesday,False
20100721,2010-07-21,2010,3,Q3 2010,7,July,Jul 2010,201007,21,2,Wednesday,False
20100722,2010-07-22,2010,3,Q3 2010,7,July,Jul 2010,201007,22,3,Thursday,False
20100723,2010-07-23,2010,3,Q3 2010,7,July,Jul 2010,201007,23,4,Friday,False
20100724,2010-07-24,2010,3,Q3 2010,7,July,Jul 2010,201007,24,5,Saturday,True
20100725,2010-07-25,2010,3,Q3 2010,7,July,Jul 2010,201007,25,6,Sunday,True
20100726,2010-07-26,2010,3,Q3 2010,7,July,Jul 2010,201007,26,0,Monday,False
20100727,2010-07-27,2010,3,Q3 2010,7,July,Jul 2010,201007,27,1,Tuesday,False
20100728,2010-07-28,2010,3,Q3 2010,7,July,Jul 2010,201007,28,2,Wednesday,False
20100729,2010-07-29,2010,3,Q3 2010,7,July,Jul 2010,201007,29,3,Thursday,False
20100730,2010-07-30,2010,3,Q3 2010,7,July,Jul 2010,201007,30,4,Friday,False
20100731,2010-07-31,2010,3,Q3 2010,7,July,Jul 2010,201007,31,5,Saturday,True
20100801,2010-08-01,2010,3,Q3 2010,8,August,Aug 2010,201008,1,6,Sunday,True
20100802,2010-08-02,2010,3,Q3 2010,8,August,Aug 2010,201008,2,0,Monday,False
20100803,2010-08-03,2010,3,Q3 2010,8,August,Aug 2010,201008,3,1,Tuesday,False
20100804,2010-08-04,2010,3,Q3 2010,8,August,Aug 2010,201008,4,2,Wednesday,False
20100805,2010-08-05,2010,3,Q3 2010,8,August,Aug 2010,201008,5,3,Thursday,False
