row_id,order_id,order_date_key,ship_date_key,customer_key,region_key,product_key,order_priority,ship_mode,order_quantity,sales,discount,profit,unit_price,shipping_cost,profit_margin_pct,shipping_days
4363,31078,20090210,20090211,592,4,535,Critical,Regular Air,7,104.46,0.01,-36.77,13.99,7.51,-0.3520007658433851,1
4414,31493,20091017,20091018,450,4,947,High,Express Air,8,112.47,0.0,46.74,12.2,6.02,0.4155774873299547,1
4426,31555,20120104,20120104,612,4,1205,Critical,Regular Air,38,3531.75,0.0,572.26,88.84,20.79,0.16203298647979048,0
4427,31555,20120104,20120107,612,4,475,Critical,Delivery Truck,5,500.5,0.02,-153.31,90.97,28.0,-0.30631368631368633,3
4454,31744,20120909,20120910,609,4,673,Medium,Regular Air,12,86.69,0.0,-43.48,6.48,7.37,-0.5015572730418734,1
4465,31842,20100716,20100717,611,4,814,Medium,Regular Air,9,157.26,0.06,-18.84,17.48,1.99,-0.1198016024418161,1
4484,31910,20091029,20091030,610,4,643,Medium,Regular Air,6,187.6375,0.03,-190.03,35.99,5.0,-1.0127506495236827,1
4507,32069,20111119,20111121,439,4,597,Not Specified,Regular Air,17,114.94,0.09,-102.24,6.48,9.68,-0.8895075691665216,2
4571,32519,20101008,20101013,591,4,226,Low,Regular Air,8,85.36,0.09,-23.82,10.89,4.5,-0.27905342080599815,5
4591,32647,20111118,20111120,613,4,155,High,Regular Air,32,671.75,0.07,-56.83,20.97,4.0,-0.08459992556754745,2
4592,32647,20111118,20111120,613,4,453,High,Delivery Truck,27,9541.04,0.06,348.84,348.21,84.84,0.03656205193563804,2
4632,32966,20120126,20120202,597,4,242,Low,Delivery Truck,4,1035.2,0.08,-668.06,270.97,28.06,-0.6453438948995363,7
4633,32966,20120126,20120130,597,4,1206,Low,Regular Air,43,74.17,0.01,-13.4,1.6,1.29,-0.1806660374814615,4
4664,33218,20100106,20100108,590,4,329,Not Specified,Regular Air,25,113.8,0.07,-84.08,4.57,5.42,-0.7388400702987697,2
4665,33218,20100106,20100107,590,4,1207,Not Specified,Regular Air,29,480.13,0.04,53.67,16.16,7.74,0.11178222564722055,1
4679,33285,20120119,20120120,404,4,167,High,Regular Air,5,66.92,0.01,-23.29,12.28,6.13,-0.34802749551703527,1
4701,33479,20120918,20120920,572,4,1159,Critical,Regular Air,24,161.87,0.04,-31.27,6.48,5.11,-0.1931797121146599,2
4706,33537,20100813,20100815,582,4,264,Medium,Regular Air,26,45.38,0.07,-1.97,1.76,0.7,-0.043411194358748344,2
4707,33537,20100813,20100814,582,4,181,Medium,Regular Air,9,163.3105,0.02,-105.09,20.99,3.3,-0.6434981216761936,1
4712,33569,20090828,20090901,326,4,457,Low,Regular Air,9,123.92,0.09,45.83,14.2,5.3,0.3698353776630084,4
4716,33571,20111011,20111014,583,4,708,Medium,Regular Air,1,7.15,0.03,-2.55,5.08,2.03,-0.3566433566433566,3
4726,33637,20121124,20121126,404,4,1208,Low,Regular Air,35,192.21,0.07,-61.36,5.47,5.26,-0.3192341709588471,2
4729,33670,20120427,20120429,582,4,1058,High,Regular Air,50,207.54,0.03,24.21,4.13,1.23,0.11665221162185603,2
4730,33670,20120427,20120428,582,4,685,High,Regular Air,4,17.33,0.06,-16.58,3.28,5.0,-0.9567224466243508,1
4753,33794,20110222,20110224,584,4,988,Critical,Regular Air,18,92.77,0.06,-17.91,4.91,3.05,-0.19305810067909884,2
4761,33857,20100429,20100430,538,4,136,Critical,Regular Air,18,130.16,0.0,28.87,7.04,2.17,0.22180393362015982,1
4833,34400,20121224,20121228,611,4,574,Low,Regular Air,25,92.53,0.01,-71.52,3.57,4.17,-0.7729385064303469,4
4834,34400,20121224,20121229,611,4,1021,Low,Regular Air,17,988.6435,0.04,89.89,65.99,4.2,0.09092256207621857,5
4838,34407,20100731,20100731,609,4,635,Low,Regular Air,41,1484.89,0.03,220.99,35.89,14.72,0.1488258389510334,0
4839,34432,20090407,20090408,607,4,397,Not Specified,Regular Air,20,244.39,0.08,114.1,12.53,0.5,0.46687671344981385,1
4840,34432,20090407,20090408,607,4,902,Not Specified,Regular Air,3,581.42,0.02,-129.97,178.47,19.99,-0.22353892194970934,1
4846,34497,20090310,20090311,135,4,1078,Medium,Regular Air,36,175.35,0.1,-174.18,4.98,7.54,-0.993327630453379,1
4847,34497,20090310,20090312,135,4,1073,Medium,Regular Air,25,590.6,0.0,117.73,22.84,8.18,0.19933965458855402,2
4848,34498,20090215,20090220,470,4,427,Low,Express Air,4,47.12,0.09,10.8,8.74,1.39,0.22920203735144315,5
4849,34498,20090215,20090220,470,4,41,Low,Regular Air,3,62.89,0.09,-23.2,18.97,9.03,-0.3688980760057243,5
4925,35045,20120402,20120404,527,4,28,Medium,Regular Air,44,565.01,0.1,-10.33,13.48,4.51,-0.01828286225022566,2
4954,35265,20101129,20101130,573,4,143,Not Specified,Regular Air,4,125.78,0.02,8.43,30.56,2.99,0.06702178406741931,1
4955,35265,20101129,20101130,573,4,206,Not Specified,Delivery Truck,16,577.0,0.04,-112.88,33.94,19.19,-0.195632582322357,1
4956,35265,20101129,20101201,573,4,510,Not Specified,Regular Air,2,24.53,0.04,-28.14,9.49,5.76,-1.1471667346106809,2
4985,35461,20090601,20090601,424,4,766,Critical,Regular Air,11,48.75,0.08,3.5,4.49,1.49,0.07179487179487179,0
4986,35461,20090601,20090602,424,4,145,Critical,Regular Air,30,112.6,0.04,-25.99,3.68,1.32,-0.23081705150976908,1
5000,35590,20121202,20121203,584,4,219,Critical,Regular Air,4,423.95,0.0,-263.95,99.99,19.99,-0.6225970043637221,1
5006,35687,20111118,20111119,595,4,774,Not Specified,Express Air,48,620.23,0.06,115.24,12.64,4.98,0.18580204117827256,1
5011,35776,20090204,20090206,439,4,941,Medium,Regular Air,9,118.66,0.05,32.68,12.97,1.49,0.2754087308275746,2
5012,35776,20090204,20090206,439,4,622,Medium,Regular Air,36,213.74,0.06,-32.15,5.81,3.37,-0.15041639374941515,2
5015,35782,20110805,20110812,424,4,408,Low,Regular Air,42,6427.18,0.09,2097.1,165.98,19.99,0.32628617838616625,7
5016,35782,20110805,20110810,424,4,1017,Low,Delivery Truck,13,1330.73,0.06,-450.1,105.49,41.64,-0.33823540462753526,5
5022,35813,20090421,20090421,604,4,445,Critical,Express Air,21,7841.57,0.05,2347.18,363.25,19.99,0.29932526267061316,0
5023,35813,20090421,20090421,604,4,378,Critical,Express Air,21,156.31,0.06,-9.81,7.59,4.0,-0.06275990019832385,0
5050,36003,20101031,20101102,577,4,980,Medium,Regular Air,40,207.42,0.04,-115.35,4.91,5.68,-0.5561180214058432,2
5051,36003,20101031,20101102,577,4,94,Medium,Regular Air,48,1031.18,0.01,349.82,19.98,5.77,0.3392424213037491,2
5065,36102,20100520,20100521,439,4,1180,Not Specified,Regular Air,36,461.4,0.03,36.39,12.07,6.2,0.07886866059817946,1
5094,36295,20100904,20100906,607,4,143,Medium,Regular Air,10,278.1,0.09,68.1,30.56,2.99,0.2448759439050701,2
5095,36323,20101018,20101020,587,4,404,High,Regular Air,5,85.89,0.08,-48.88,15.98,6.5,-0.569100011642799,2
5096,36354,20120605,20120607,603,4,445,Medium,Regular Air,13,4567.36,0.07,889.31,363.25,19.99,0.19470985427030058,2
5126,36512,20120328,20120329,573,4,146,Not Specified,Delivery Truck,30,10413.67,0.04,1099.29,355.98,58.92,0.10556220813603658,1
5127,36512,20120328,20120331,573,4,221,Not Specified,Regular Air,3,71.49,0.06,41.98,19.99,11.17,0.5872149951042104,3
5198,36932,20090707,20090712,538,4,1178,Low,Regular Air,20,668.8,0.04,92.34,33.89,5.1,0.13806818181818184,5
5211,37025,20091110,20091111,604,4,814,High,Regular Air,37,641.89,0.03,207.3,17.48,1.99,0.3229525308074592,1
5216,37124,20120330,20120401,424,4,287,Low,Regular Air,33,21205.5,0.1,241.3,699.99,24.49,0.011379123340642758,2
5293,37696,20090709,20090711,574,4,415,Not Specified,Regular Air,5,24.09,0.04,-20.23,3.81,5.44,-0.8397675383976754,2
5294,37696,20090709,20090709,574,4,910,Not Specified,Regular Air,41,173.27,0.02,51.29,4.0,1.3,0.296012004386218,0
5296,37702,20110610,20110612,577,4,28,Not Specified,Regular Air,44,601.78,0.05,26.44,13.48,4.51,0.043936322244009444,2
5313,37794,20090324,20090326,404,4,722,Low,Regular Air,6,60.67,0.08,10.29,9.48,7.29,0.16960606560079114,2
5314,37794,20090324,20090328,404,4,220,Low,Regular Air,32,6195.87,0.03,781.03,193.17,19.99,0.12605655057320442,4
5344,37987,20090703,20090704,578,4,1179,High,Regular Air,26,299.07,0.1,137.47,12.53,0.49,0.45965827398267967,1
5345,37987,20090703,20090704,578,4,100,High,Delivery Truck,5,708.87,0.1,-270.85,146.34,43.75,-0.38208698350896503,1
5392,38340,20090120,20090121,152,4,477,Critical,Regular Air,36,2167.05,0.02,684.9,60.22,3.5,0.31605177545511176,1
5419,38528,20111220,20111222,215,4,1209,Critical,Regular Air,10,70.02,0.07,22.62,7.31,0.5,0.323050556983719,2
5459,38786,20110618,20110620,135,4,1001,Medium,Delivery Truck,10,236.17,0.09,-21.39,23.99,15.68,-0.09057035186518186,2
5468,38852,20091101,20091103,339,4,986,Not Specified,Regular Air,25,152.31,0.03,38.08,5.98,1.49,0.2500164138927188,2
5500,39008,20110428,20110430,586,4,302,Not Specified,Delivery Truck,28,3582.79,0.0,-1177.14,122.99,70.2,-0.32855400400246737,2
5553,39331,20110913,20110914,439,4,107,High,Express Air,23,149.4,0.06,-126.05,5.81,8.49,-0.8437081659973226,1
5565,39399,20121217,20121219,599,4,508,Medium,Regular Air,28,303.97,0.1,23.3,10.98,5.14,0.07665230121393558,2
5634,39876,20120413,20120415,591,4,244,High,Regular Air,43,16269.82,0.08,7050.33,387.99,19.99,0.43333792260762566,2
5635,39876,20120413,20120415,591,4,233,High,Regular Air,46,876.59,0.05,233.6,18.99,5.23,0.2664871832897934,2
5636,39876,20120413,20120415,591,4,308,High,Delivery Truck,41,5000.87,0.04,-593.23,124.49,51.94,-0.11862535918750138,2
5657,40032,20121130,20121207,404,4,380,Low,Delivery Truck,9,23300.12,0.06,-217.47,2550.14,29.7,-0.009333428325691027,7
5696,40261,20091104,20091106,592,4,718,Critical,Express Air,36,331.37,0.03,-172.17,9.06,9.86,-0.5195702688837252,2
5697,40261,20091104,20091106,592,4,1210,Critical,Regular Air,26,78.03,0.05,0.51,2.94,1.05,0.006535947712418301,2
5734,40706,20120121,20120122,607,4,282,Medium,Express Air,40,111.04,0.08,45.1,2.61,0.5,0.40615994236311237,1
5736,40708,20091012,20091013,605,4,463,Not Specified,Regular Air,15,103.55,0.03,19.59,6.68,1.5,0.18918396909705457,1
5772,40964,20110523,20110526,586,4,278,Critical,Regular Air,40,301.12,0.0,-206.05,6.84,8.37,-0.684278692879915,3
5952,42243,20120311,20120313,470,4,97,Medium,Regular Air,42,1876.09,0.02,809.74,43.41,2.99,0.43161042380696024,2
5953,42243,20120311,20120313,470,4,844,Medium,Regular Air,19,145.26,0.05,-35.75,7.35,5.96,-0.24611042269034836,2
5987,42437,20120305,20120307,542,4,27,Critical,Delivery Truck,43,19461.8,0.06,7752.01,449.99,49.0,0.3983192715987216,2
5988,42437,20120305,20120306,542,4,312,Critical,Regular Air,14,313.85,0.03,-31.37,21.38,8.99,-0.09995220646805798,1
6051,42887,20120610,20120611,604,4,430,Medium,Regular Air,3,35.68,0.01,-11.43,9.78,5.76,-0.32034753363228696,1
6052,42887,20120610,20120612,604,4,312,Medium,Regular Air,11,234.76,0.04,-45.65,21.38,8.99,-0.19445391037655477,2
6053,42887,20120610,20120612,604,4,726,Medium,Delivery Truck,3,498.49,0.01,-251.41,145.98,51.92,-0.5043431162109571,2
6088,43137,20110226,20110227,577,4,376,High,Regular Air,40,6069.05,0.05,1816.71,155.06,7.07,0.29934009441345844,1
6151,43554,20091030,20091102,609,4,996,Critical,Regular Air,9,34.18,0.06,-5.46,3.6,2.2,-0.15974253949678174,3
6178,43782,20101113,20101115,613,4,240,Medium,Regular Air,27,194.35,0.0,30.88,6.75,2.99,0.15888860303576022,2
6195,43904,20100501,20100503,404,4,320,Not Specified,Regular Air,43,413.83,0.08,111.74,10.01,1.99,0.27001425706207866,2
6196,43904,20100501,20100502,404,4,45,Not Specified,Regular Air,30,3339.65,0.01,788.51,125.99,7.69,0.23610557992604014,1
6197,43906,20120208,20120209,574,4,640,High,Regular Air,50,3601.07,0.04,174.8,73.98,14.52,0.04854112805360629,1
6221,44064,20100303,20100305,475,4,946,Medium,Express Air,43,468.48,0.07,-213.49,11.34,11.25,-0.45570782103825136,2
6222,44064,20100303,20100306,475,4,372,Medium,Regular Air,23,284.14,0.05,-104.18,11.66,8.99,-0.36665024283803765,3
6240,44224,20100809,20100810,338,4,865,High,Regular Air,32,198.7,0.1,-62.13,6.48,2.74,-0.312682435832914,1
6264,44325,20090210,20090212,614,4,693,Medium,Regular Air,44,951.33,0.0,-60.66,20.28,14.39,-0.06376336287092806,2
6274,44422,20120413,20120415,576,4,226,Medium,Regular Air,1,15.72,0.0,-6.1,10.89,4.5,-0.3880407124681933,2
6275,44422,20120413,20120415,576,4,3,Medium,Regular Air,36,313.83,0.08,56.78,8.69,2.99,0.18092597903323457,2
6276,44422,20120413,20120415,576,4,164,Medium,Regular Air,11,201.5945,0.04,32.31,20.99,0.99,0.16027222964912238,2
6300,44609,20110618,20110623,404,4,93,Low,Regular Air,28,525.4,0.08,126.49,19.84,4.1,0.2407499048344119,5
6301,44609,20110618,20110622,404,4,476,Low,Express Air,37,61.77,0.04,12.65,1.48,0.7,0.20479197021207707,4
6339,44935,20101117,20101120,493,4,675,High,Regular Air,37,99.65,0.01,27.0,2.62,0.8,0.27094831911690914,3
6361,45127,20121230,20121230,475,4,476,Medium,Regular Air,10,14.15,0.1,-1.29,1.48,0.7,-0.0911660777385159,0
6398,45413,20100608,20100609,339,4,1211,High,Regular Air,18,85.74,0.03,-73.57,4.38,6.21,-0.858059248891999,1
6399,45413,20100608,20100609,339,4,352,High,Regular Air,17,2031.98,0.05,778.6,120.98,9.07,0.38317306272699536,1
6400,45413,20100608,20100608,339,4,14,High,Regular Air,24,131.94,0.04,2.32,5.28,2.99,0.017583750189480066,0
6412,45571,20120923,20120924,613,4,273,Medium,Regular Air,43,528.53,0.05,-7.24,12.21,4.81,-0.013698370953399052,1
6413,45571,20120923,20120925,613,4,20,Medium,Regular Air,47,5975.0495,0.06,1417.23,155.99,8.99,0.23719134042320486,2
6414,45571,20120923,20120925,613,4,169,Medium,Regular Air,44,720.52,0.1,-36.79,17.98,8.51,-0.051060345306167765,2
6416,45575,20120412,20120412,339,4,739,Critical,Regular Air,46,3849.17,0.06,1982.78,83.98,5.01,0.5151188438026899,0
6442,45794,20110924,20110926,613,4,435,Critical,Regular Air,28,1208.35,0.0,145.54,39.99,10.25,0.12044523523813465,2
6445,45860,20120812,20120812,326,4,444,Low,Regular Air,12,69.97,0.01,24.25,5.43,0.95,0.3465771044733457,0
6464,46021,20090302,20090304,475,4,748,High,Delivery Truck,1,199.48,0.08,-120.24,170.98,35.89,-0.6027671947062362,2
6483,46147,20110115,20110117,582,4,203,Critical,Regular Air,37,925.8,0.01,30.69,24.92,12.98,0.03314970836033701,2
6484,46147,20110115,20110117,582,4,311,Critical,Express Air,39,282.48,0.08,-87.01,7.1,6.05,-0.30802180685358255,2
6485,46147,20110115,20110117,582,4,481,Critical,Delivery Truck,12,6502.46,0.09,261.66,550.98,64.59,0.040240155264315354,2
6490,46211,20100611,20100618,595,4,502,Low,Regular Air,47,1243.52,0.08,360.94,26.48,6.93,0.2902566906845085,7
6493,46241,20090314,20090316,606,4,845,Not Specified,Regular Air,34,1932.58,0.1,356.48,62.18,10.84,0.1844580819422741,2
6497,46244,20090702,20090703,493,4,759,Medium,Delivery Truck,10,601.57,0.09,-247.25,60.98,30.0,-0.4110078627591136,1
6498,46244,20090702,20090704,493,4,814,Medium,Regular Air,9,157.42,0.05,-18.68,17.48,1.99,-0.11866344810062254,2
6501,46305,20110730,20110803,598,4,1197,Low,Regular Air,30,299.66,0.08,-18.25,10.44,5.75,-0.0609023560034706,4
6514,46372,20110226,20110226,152,4,843,High,Regular Air,7,375.57,0.02,12.71,52.4,16.11,0.03384189365497777,0
6515,46372,20110226,20110227,152,4,10,High,Regular Air,15,81.97,0.07,-81.33,4.98,8.33,-0.9921922654629742,1
6562,46656,20090716,20090717,607,4,203,High,Regular Air,27,636.7,0.1,-29.91,24.92,12.98,-0.046976598083869954,1
6567,46721,20090913,20090914,586,4,1140,Medium,Regular Air,17,142.94,0.03,-129.56,7.38,11.51,-0.9063942913110397,1
6568,46721,20090913,20090914,586,4,952,Medium,Regular Air,35,240.61,0.05,-133.12,6.48,7.91,-0.5532604629899006,1
6569,46721,20090913,20090914,586,4,96,Medium,Regular Air,17,1912.76,0.03,71.56,111.03,8.64,0.037411907400823945,1
6579,46852,20120128,20120130,573,4,874,Not Specified,Express Air,46,1591.89,0.02,-117.31,34.98,7.53,-0.07369227773275791,2
6580,46852,20120128,20120129,573,4,24,Not Specified,Regular Air,44,220.07,0.01,-158.42,4.89,4.93,-0.7198618621347752,1
6597,46949,20100307,20100308,582,4,919,High,Regular Air,37,319.39,0.03,-39.33,8.46,3.62,-0.12314098750743604,1
6598,46951,20111117,20111118,600,4,757,Critical,Regular Air,26,2379.3285,0.09,284.59,115.99,5.92,0.11960937718352047,1
6614,47075,20111017,20111019,582,4,550,Medium,Delivery Truck,42,4346.98,0.05,10.22,100.98,35.84,0.0023510575157925737,2
6661,47399,20120801,20120801,613,4,14,Low,Regular Air,26,145.76,0.0,5.67,5.28,2.99,0.03889956092206367,0
6673,47493,20090211,20090213,578,4,115,Critical,Delivery Truck,36,9757.48,0.07,-96.05,270.98,50.0,-0.009843730143438674,2
6708,47777,20121125,20121127,602,4,1192,Low,Regular Air,13,87.91,0.05,-27.91,6.68,5.41,-0.3174837902400182,2
6714,47844,20101212,20101214,152,4,567,Critical,Delivery Truck,41,5824.01,0.1,-288.68,150.98,30.0,-0.04956722258375243,2
6732,47941,20090808,20090808,592,4,936,High,Regular Air,15,1187.1525,0.03,33.19,95.99,4.9,0.02795765497693009,0
6795,48423,20121031,20121031,603,4,427,High,Regular Air,49,414.11,0.08,-172.32,8.74,8.29,-0.41612132042211003,0
6857,48837,20110718,20110720,152,4,150,Not Specified,Regular Air,39,4799.7885,0.09,1231.89,155.99,3.9,0.25665505886353124,2
6874,48993,20120531,20120531,594,4,731,Low,Express Air,17,122.42,0.08,-37.04,6.48,6.22,-0.3025649403692207,0
6889,49123,20090225,20090226,582,4,1197,High,Regular Air,31,305.76,0.1,-22.53,10.44,5.75,-0.07368524332810047,1
6890,49123,20090225,20090226,582,4,207,High,Regular Air,3,25.48,0.06,-26.8,8.33,1.99,-1.0518053375196232,1
6903,49220,20110813,20110814,592,4,1212,Critical,Regular Air,13,409.97,0.07,39.36,33.62,3.5,0.09600702490426127,1
6925,49409,20110816,20110817,338,4,1137,High,Regular Air,28,1457.78,0.04,68.23,49.99,19.99,0.04680404450602972,1
6934,49479,20110727,20110729,588,4,362,Medium,Delivery Truck,46,5615.4,0.07,1807.16,120.97,26.3,0.32182213199415893,2
6943,49600,20110307,20110312,538,4,230,Low,Regular Air,33,1692.03,0.1,574.44,54.96,10.75,0.33949752663959865,5
6998,49987,20110119,20110121,152,4,164,High,Regular Air,14,242.284,0.03,51.75,20.99,0.99,0.2135923131531591,2
7037,50242,20100719,20100721,580,4,1044,Not Specified,Regular Air,8,1391.7645,0.08,-426.07,205.99,8.99,-0.30613656261529876,2
7039,50275,20091205,20091206,595,4,108,Medium,Express Air,5,9704.37,0.03,-1565.91,1938.02,13.99,-0.16136132484643514,1
7040,50275,20091205,20091206,595,4,607,Medium,Regular Air,31,211.94,0.05,-56.39,6.48,5.84,-0.26606586769840523,1
7061,50403,20120512,20120513,600,4,646,Not Specified,Regular Air,22,142.88,0.08,35.37,6.98,1.6,0.24755039193729003,1
7065,50405,20110702,20110702,475,4,96,Medium,Regular Air,8,876.01,0.07,-108.0,111.03,8.64,-0.12328626385543544,0
7069,50464,20110927,20110930,338,4,853,Critical,Regular Air,7,105.94,0.07,-13.33,14.45,7.17,-0.1258259392108741,3
7070,50465,20110311,20110313,576,4,294,Medium,Regular Air,29,1337.08,0.1,-953.0,48.91,35.0,-0.7127471804230113,2
7072,50469,20100619,20100620,328,4,169,Not Specified,Regular Air,44,839.19,0.0,76.38,17.98,8.51,0.0910163371822829,1
7118,50789,20110312,20110314,604,4,244,Not Specified,Regular Air,23,8673.9,0.1,3440.05,387.99,19.99,0.39659783949549804,2
7153,51044,20120118,20120118,577,4,1132,Low,Regular Air,17,155.89,0.1,50.19,9.9,1.39,0.32195779074988773,0
7154,51044,20120118,20120122,577,4,307,Low,Delivery Truck,26,1333.18,0.07,120.01,50.98,14.19,0.0900178520529861,4
7155,51044,20120118,20120125,577,4,794,Low,Regular Air,19,117.27,0.01,35.45,5.84,0.83,0.302293851795003,7
7193,51302,20110824,20110826,604,4,1204,Not Specified,Regular Air,44,167.55,0.03,-223.5,3.75,7.5,-1.333930170098478,2
7203,51392,20091112,20091113,608,4,296,Medium,Regular Air,10,254.89,0.09,-106.58,26.31,5.89,-0.4181411589313037,1
7244,51650,20110601,20110603,609,4,72,High,Regular Air,25,470.11,0.08,91.09,19.98,5.97,0.19376316181319267,2
7245,51650,20110601,20110603,609,4,242,High,Delivery Truck,43,10854.83,0.08,2039.41,270.97,28.06,0.1878804182101424,2
7246,51650,20110601,20110603,609,4,361,High,Regular Air,19,51.23,0.1,-5.29,2.94,0.96,-0.10325980870583643,2
7247,51652,20110409,20110411,609,4,651,Not Specified,Express Air,37,195.51,0.03,95.56,4.98,0.49,0.48877295279013866,2
7248,51652,20110409,20110410,609,4,405,Not Specified,Express Air,38,4992.63,0.07,44.13,140.85,19.99,0.008839028728345582,1
7272,51876,20120306,20120307,588,4,141,Critical,Regular Air,2,95.0555,0.1,-298.17,55.99,5.0,-3.1367990279363114,1
7304,52070,20091201,20091203,338,4,1059,Not Specified,Regular Air,29,67.97,0.06,-109.94,2.28,5.2,-1.617478299249669,2
7313,52160,20110703,20110706,19,4,304,Critical,Express Air,5,15.6,0.09,1.67,2.18,0.78,0.10705128205128205,3
7314,52160,20110703,20110705,19,4,442,Critical,Regular Air,6,631.499,0.09,-403.02,125.99,8.08,-0.6381957849497781,2
7333,52258,20090210,20090217,576,4,138,Low,Regular Air,5,63.85,0.04,40.44,12.22,2.85,0.6333594361785434,7
7378,52608,20090121,20090125,606,4,1081,Low,Regular Air,36,147.71,0.05,40.04,3.98,0.7,0.27107169453659197,4
7382,52640,20110101,20110104,583,4,1213,Medium,Express Air,18,1163.75,0.05,222.17,63.98,19.99,0.19090870032223414,3
7482,53412,20090915,20090916,590,4,1193,Critical,Regular Air,45,2544.73,0.02,375.87,54.2,11.1,0.1477052575322333,1
7504,53568,20100628,20100629,595,4,302,Medium,Delivery Truck,34,4281.13,0.05,-1446.08,122.99,70.2,-0.33777997865049647,1
7546,53956,20110808,20110809,378,4,130,High,Regular Air,43,1779.87,0.01,311.72,40.99,17.48,0.17513638636529638,1
7601,54371,20120215,20120215,605,4,295,Not Specified,Regular Air,28,115.02,0.0,46.3,3.78,0.71,0.40253868892366546,0
7602,54371,20120215,20120217,605,4,1214,Not Specified,Regular Air,7,118.63,0.05,6.3,16.74,5.08,0.05310629688948833,2
7605,54436,20090919,20090919,605,4,65,High,Express Air,17,705.85,0.04,151.67,39.48,1.99,0.21487568180208258,0
7606,54436,20090919,20090920,605,4,483,High,Regular Air,37,321.3,0.0,-47.23,8.12,2.83,-0.1469965764083411,1
7608,54464,20090901,20090903,203,4,67,High,Regular Air,11,227.41,0.06,44.29,19.98,10.49,0.19475836594696802,2
7609,54464,20090901,20090902,203,4,1099,High,Regular Air,50,87.44,0.08,-184.6,1.76,4.86,-2.1111619396157364,1
7613,54468,20091214,20091215,571,4,282,High,Regular Air,15,40.75,0.03,12.76,2.61,0.5,0.3131288343558282,1
7614,54468,20091214,20091215,571,4,417,High,Regular Air,35,424.09,0.01,-114.18,11.66,7.95,-0.2692353038270179,1
7649,54819,20091010,20091015,470,4,1112,Low,Regular Air,10,53.32,0.07,-20.68,4.97,5.71,-0.3878469617404351,5
7650,54819,20091010,20091012,470,4,675,Low,Regular Air,26,64.03,0.09,11.42,2.62,0.8,0.1783538966109636,2
7651,54819,20091010,20091010,470,4,858,Low,Regular Air,46,2710.5055,0.03,624.12,65.99,8.8,0.23025963238222535,0
7654,54882,20110206,20110209,338,4,651,Critical,Regular Air,17,86.29,0.02,34.98,4.98,0.49,0.4053772163634256,3
7655,54882,20110206,20110208,338,4,177,Critical,Regular Air,2,86.92,0.03,-43.93,36.55,13.89,-0.5054072710538426,2
7680,55042,20111208,20111210,215,4,1085,High,Express Air,28,1717.88,0.05,513.93,60.97,4.5,0.29916525019209717,2
7681,55042,20111208,20111209,215,4,892,High,Regular Air,38,1978.4345,0.09,471.09,65.99,2.5,0.23811250764177433,1
7683,55046,20090413,20090414,576,4,517,Critical,Express Air,2,29.32,0.08,-12.93,7.28,11.15,-0.4409959072305593,1
7715,55297,20101019,20101021,608,4,471,Medium,Regular Air,29,566.66,0.1,60.59,19.98,8.68,0.10692478735043943,2
7724,55360,20090122,20090124,215,4,349,Medium,Regular Air,49,134.83,0.07,50.74,2.89,0.5,0.3763257435288882,2
7725,55360,20090122,20090123,215,4,905,Medium,Delivery Truck,39,8865.1,0.0,1517.12,217.85,29.1,0.17113399736043586,1
7772,55623,20121005,20121006,19,4,1110,Critical,Delivery Truck,47,10348.73,0.09,1094.57,227.55,32.48,0.10576853391672214,1
7774,55650,20111021,20111023,597,4,280,Low,Regular Air,41,1258.97,0.1,-112.58,32.98,5.5,-0.0894223055354774,2
7776,55651,20120307,20120310,191,4,266,Medium,Regular Air,41,830.53,0.01,120.69,20.24,8.99,0.14531684586950502,3
7777,55651,20120307,20120308,191,4,422,Medium,Regular Air,2,79.93,0.0,-52.73,27.75,19.99,-0.659702239459527,1
7876,56322,20110930,20111002,573,4,692,Medium,Regular Air,26,799.84,0.08,64.13,31.11,3.6,0.08017853570714142,2
7877,56322,20110930,20111002,573,4,442,Medium,Regular Air,16,1689.137,0.07,71.06,125.99,8.08,0.04206881975825525,2
7918,56608,20091118,20091120,577,4,79,Critical,Regular Air,23,42.23,0.1,-15.11,1.89,0.76,-0.3578025100639356,2
7920,56612,20090722,20090722,203,4,757,High,Regular Air,38,4008.7275,0.0,1219.34,115.99,5.92,0.30417133616590303,0
7956,56835,20100220,20100220,615,4,553,Not Specified,Regular Air,1,10.94,0.1,-5.16,9.11,2.25,-0.4716636197440585,0
7975,57058,20120509,20120509,19,4,578,Medium,Express Air,28,205.43,0.0,-24.3,6.54,5.27,-0.11828846809132064,0
7976,57058,20120509,20120510,19,4,1123,Medium,Regular Air,27,979.06,0.07,-131.9,35.77,9.02,-0.13472105897493517,1
8055,57506,20090213,20090213,576,4,1215,Medium,Regular Air,48,332.55,0.1,-66.87,7.28,5.47,-0.20108254397834913,0
8072,57574,20120723,20120724,594,4,1001,Critical,Delivery Truck,20,466.36,0.07,-192.7,23.99,15.68,-0.4132001029247791,1
8076,57602,20120517,20120526,609,4,1020,Low,Regular Air,43,130.36,0.02,58.52,2.88,0.5,0.4489107088063823,9
8112,57921,20100818,20100818,493,4,279,Medium,Regular Air,8,45.24,0.01,-42.12,4.98,4.62,-0.9310344827586206,0
8113,57921,20100818,20100820,493,4,312,Medium,Regular Air,7,148.05,0.08,-45.94,21.38,8.99,-0.31030057413036133,2
8115,57958,20090228,20090301,583,4,720,Critical,Express Air,46,1419.83,0.07,385.8,30.98,8.74,0.27172267102399583,1
